
 LIST ALL SELECTED NODES.   DSYS=  0
 SORT TABLE ON  NODE  NODE  NODE

      58    0.123363229995E-03  0.255686154568E-03   0.00000000000    
      59    0.175632187454E-03  0.256142250920E-03   0.00000000000    
      60    0.522812714844E-03  0.256970729419E-03   0.00000000000    

   NODE        X                   Y                   Z
      61    0.572484539478E-03  0.257011531245E-03   0.00000000000    
      62    0.622367501700E-03  0.257026033991E-03   0.00000000000    
      63    0.672328044408E-03  0.257030631393E-03   0.00000000000    
      64    0.722313565822E-03  0.257030575887E-03   0.00000000000    
      65    0.772580808443E-03  0.256965771698E-03   0.00000000000    
      66    0.824268763328E-03  0.256791920482E-03   0.00000000000    
      67    0.876212205615E-03  0.256561528734E-03   0.00000000000    
      68    0.926116454969E-03  0.261682698239E-03   0.00000000000    
      69    0.959164343408E-03  0.227400112195E-03   0.00000000000    
      70    0.955562362940E-03  0.176955145283E-03   0.00000000000    
      71    0.956698729811E-03  0.125000000000E-03   0.00000000000    
      72    0.961682698239E-03  0.738835450315E-04   0.00000000000    
      73    0.928311264587E-03  0.403835657287E-04   0.00000000000    
      74    0.877151138492E-03  0.436688848663E-04   0.00000000000    
      75    0.826282269289E-03  0.431600550268E-04   0.00000000000    
      76    0.776359551164E-03  0.430387774247E-04   0.00000000000    
      77    0.726573575048E-03  0.430503050288E-04   0.00000000000    
      78    0.676698440980E-03  0.430677778321E-04   0.00000000000    
      79    0.626748290568E-03  0.430763428385E-04   0.00000000000    
      80    0.576774179336E-03  0.430783691054E-04   0.00000000000    

   NODE        X                   Y                   Z
      81    0.526831527652E-03  0.430728740738E-04   0.00000000000    
      82    0.476981026970E-03  0.430547507617E-04   0.00000000000    
      83    0.427213718819E-03  0.430259395664E-04   0.00000000000    
      84    0.377320077250E-03  0.430765595300E-04   0.00000000000    
      85    0.326296532918E-03  0.433167550894E-04   0.00000000000    
      86    0.275638208658E-03  0.434280744597E-04   0.00000000000    
      87    0.225000000000E-03  0.433012701892E-04   0.00000000000    
      88    0.174056931817E-03  0.431019077574E-04   0.00000000000    
      89    0.122921802339E-03  0.431914909505E-04   0.00000000000    
      90    0.716272787305E-04  0.385663793176E-04   0.00000000000    
      91    0.472842387871E-03  0.256967040419E-03   0.00000000000    
      92    0.422931886854E-03  0.256955910998E-03   0.00000000000    
      93    0.373081403199E-03  0.257035020105E-03   0.00000000000    
      94    0.324078884831E-03  0.257083835513E-03   0.00000000000    
      95    0.274911087807E-03  0.257410417595E-03   0.00000000000    
      96    0.226033526165E-03  0.257026491611E-03   0.00000000000    
      97    0.920495755933E-04  0.912860185071E-04   0.00000000000    
      98    0.886534959285E-04  0.147539910947E-03   0.00000000000    
      99    0.925299585527E-04  0.206468519991E-03   0.00000000000    
     100    0.151829447730E-03  0.211313813474E-03   0.00000000000    

   NODE        X                   Y                   Z
     101    0.204404515426E-03  0.213401838293E-03   0.00000000000    
     102    0.494174917112E-03  0.214121838252E-03   0.00000000000    
     103    0.543656756897E-03  0.214186258259E-03   0.00000000000    
     104    0.593400032803E-03  0.214218085895E-03   0.00000000000    
     105    0.643303711012E-03  0.214229479267E-03   0.00000000000    
     106    0.693267869876E-03  0.214230427589E-03   0.00000000000    
     107    0.743418573026E-03  0.214166417345E-03   0.00000000000    
     108    0.794835595528E-03  0.213847998911E-03   0.00000000000    
     109    0.850000000000E-03  0.213397459622E-03   0.00000000000    
     110    0.906156778719E-03  0.207590284736E-03   0.00000000000    
     111    0.910071999644E-03  0.148897480403E-03   0.00000000000    
     112    0.907648635539E-03  0.920160074458E-04   0.00000000000    
     113    0.852167601714E-03  0.862441034302E-04   0.00000000000    
     114    0.803119659324E-03  0.857980417166E-04   0.00000000000    
     115    0.754003044670E-03  0.859009200255E-04   0.00000000000    
     116    0.704362954687E-03  0.859887078887E-04   0.00000000000    
     117    0.654507564453E-03  0.860192612931E-04   0.00000000000    
     118    0.604569137622E-03  0.860275584370E-04   0.00000000000    
     119    0.554658221424E-03  0.860213453798E-04   0.00000000000    
     120    0.504909215317E-03  0.859915324450E-04   0.00000000000    

   NODE        X                   Y                   Z
     121    0.455406744214E-03  0.859300458368E-04   0.00000000000    
     122    0.405900773919E-03  0.859137088952E-04   0.00000000000    
     123    0.355176758408E-03  0.861649470814E-04   0.00000000000    
     124    0.302532719028E-03  0.873478811012E-04   0.00000000000    
     125    0.250000000000E-03  0.866025403784E-04   0.00000000000    
     126    0.197652522087E-03  0.857929211393E-04   0.00000000000    
     127    0.147060648332E-03  0.856732792768E-04   0.00000000000    
     128    0.444540120058E-03  0.214076425088E-03   0.00000000000    
     129    0.394904503071E-03  0.214100005074E-03   0.00000000000    
     130    0.345938140239E-03  0.214218227718E-03   0.00000000000    
     131    0.298330207279E-03  0.215228466766E-03   0.00000000000    
     132    0.252057434733E-03  0.215451473479E-03   0.00000000000    
     133    0.126688443968E-03  0.124000733131E-03   0.00000000000    
     134    0.136124495077E-03  0.164633754299E-03   0.00000000000    
     135    0.185911479146E-03  0.169329160273E-03   0.00000000000    
     136    0.234963017329E-03  0.171147840002E-03   0.00000000000    
     137    0.464598953466E-03  0.171389604678E-03   0.00000000000    
     138    0.513783379010E-03  0.171490972152E-03   0.00000000000    
     139    0.563376935151E-03  0.171541251483E-03   0.00000000000    
     140    0.613214006793E-03  0.171560233433E-03   0.00000000000    

   NODE        X                   Y                   Z
     141    0.663145661196E-03  0.171562605408E-03   0.00000000000    
     142    0.713094235875E-03  0.171535731988E-03   0.00000000000    
     143    0.763183184700E-03  0.171237784978E-03   0.00000000000    
     144    0.813553067529E-03  0.170434137355E-03   0.00000000000    
     145    0.862843019909E-03  0.166314874074E-03   0.00000000000    
     146    0.872116548355E-03  0.124650365783E-03   0.00000000000    
     147    0.828724189648E-03  0.127770285953E-03   0.00000000000    
     148    0.781810918795E-03  0.128561207749E-03   0.00000000000    
     149    0.733179404591E-03  0.128692566120E-03   0.00000000000    
     150    0.683494502981E-03  0.128790378625E-03   0.00000000000    
     151    0.633608526552E-03  0.128817087840E-03   0.00000000000    
     152    0.583715547976E-03  0.128815463159E-03   0.00000000000    
     153    0.533983827287E-03  0.128785385313E-03   0.00000000000    
     154    0.484554250879E-03  0.128715354995E-03   0.00000000000    
     155    0.435426005912E-03  0.128614690928E-03   0.00000000000    
     156    0.385643958844E-03  0.128580171813E-03   0.00000000000    
     157    0.334944444407E-03  0.128667162662E-03   0.00000000000    
     158    0.276414833175E-03  0.136089660323E-03   0.00000000000    
     159    0.219956853551E-03  0.129058142016E-03   0.00000000000    
     160    0.168994614189E-03  0.126666604176E-03   0.00000000000    

   NODE        X                   Y                   Z
     161    0.415266275879E-03  0.171319347461E-03   0.00000000000    
     162    0.365664831514E-03  0.171323279829E-03   0.00000000000    
     163    0.317291666646E-03  0.171054764245E-03   0.00000000000    
     164    0.275811431833E-03  0.181794440963E-03   0.00000000000    
     165    0.321273112481E-04  0.321817980322E-04   0.00000000000    
     166    0.968172544910E-03  0.328495361803E-04   0.00000000000    
     167    0.967150463820E-03  0.268172544910E-03   0.00000000000    
     168    0.318274550903E-04  0.267150463820E-03   0.00000000000    
     169     0.00000000000      0.600000000000E-03   0.00000000000    
     170     0.00000000000      0.350000000000E-03   0.00000000000    
     171     0.00000000000      0.400000000000E-03   0.00000000000    
     172     0.00000000000      0.450000000000E-03   0.00000000000    
     173     0.00000000000      0.500000000000E-03   0.00000000000    
     174     0.00000000000      0.550000000000E-03   0.00000000000    
     175    0.100000000000E-02  0.600000000000E-03   0.00000000000    
     176    0.500000000000E-04  0.600000000000E-03   0.00000000000    
     177    0.100000000000E-03  0.600000000000E-03   0.00000000000    
     178    0.150000000000E-03  0.600000000000E-03   0.00000000000    
     179    0.200000000000E-03  0.600000000000E-03   0.00000000000    
     180    0.250000000000E-03  0.600000000000E-03   0.00000000000    

   NODE        X                   Y                   Z
     181    0.300000000000E-03  0.600000000000E-03   0.00000000000    
     182    0.350000000000E-03  0.600000000000E-03   0.00000000000    
     183    0.400000000000E-03  0.600000000000E-03   0.00000000000    
     184    0.450000000000E-03  0.600000000000E-03   0.00000000000    
     185    0.500000000000E-03  0.600000000000E-03   0.00000000000    
     186    0.550000000000E-03  0.600000000000E-03   0.00000000000    
     187    0.600000000000E-03  0.600000000000E-03   0.00000000000    
     188    0.650000000000E-03  0.600000000000E-03   0.00000000000    
     189    0.700000000000E-03  0.600000000000E-03   0.00000000000    
     190    0.750000000000E-03  0.600000000000E-03   0.00000000000    
     191    0.800000000000E-03  0.600000000000E-03   0.00000000000    
     192    0.850000000000E-03  0.600000000000E-03   0.00000000000    
     193    0.900000000000E-03  0.600000000000E-03   0.00000000000    
     194    0.950000000000E-03  0.600000000000E-03   0.00000000000    
     195    0.100000000000E-02  0.550000000000E-03   0.00000000000    
     196    0.100000000000E-02  0.500000000000E-03   0.00000000000    
     197    0.100000000000E-02  0.450000000000E-03   0.00000000000    
     198    0.100000000000E-02  0.400000000000E-03   0.00000000000    
     199    0.100000000000E-02  0.350000000000E-03   0.00000000000    
     200    0.961682698239E-03  0.373883545031E-03   0.00000000000    

   NODE        X                   Y                   Z
     201    0.956631126598E-03  0.423484197778E-03   0.00000000000    
     202    0.956525867221E-03  0.476018713993E-03   0.00000000000    
     203    0.961682698239E-03  0.526116454969E-03   0.00000000000    
     204    0.927358035391E-03  0.559284491560E-03   0.00000000000    
     205    0.876849050325E-03  0.555928399365E-03   0.00000000000    
     206    0.825723022330E-03  0.557079692580E-03   0.00000000000    
     207    0.776347805167E-03  0.557411678886E-03   0.00000000000    
     208    0.727053140631E-03  0.557211434439E-03   0.00000000000    
     209    0.677433492313E-03  0.557093484223E-03   0.00000000000    
     210    0.627603485085E-03  0.557052352947E-03   0.00000000000    
     211    0.577664387570E-03  0.557039072691E-03   0.00000000000    
     212    0.527689242458E-03  0.557035708503E-03   0.00000000000    
     213    0.477707269298E-03  0.557036081373E-03   0.00000000000    
     214    0.427714519587E-03  0.557036472208E-03   0.00000000000    
     215    0.377572892596E-03  0.557018727118E-03   0.00000000000    
     216    0.326322219559E-03  0.556863157052E-03   0.00000000000    
     217    0.275000000000E-03  0.556698729811E-03   0.00000000000    
     218    0.224527777764E-03  0.557034094425E-03   0.00000000000    
     219    0.174395255861E-03  0.557147291695E-03   0.00000000000    
     220    0.123741498113E-03  0.556594249909E-03   0.00000000000    

   NODE        X                   Y                   Z
     221    0.738835450315E-04  0.561682698239E-03   0.00000000000    
     222    0.407713562134E-04  0.527445558270E-03   0.00000000000    
     223    0.443296124234E-04  0.477031494690E-03   0.00000000000    
     224    0.433012701892E-04  0.425000000000E-03   0.00000000000    
     225    0.383173017613E-04  0.373883545031E-03   0.00000000000    
     226    0.716985659539E-04  0.340390960369E-03   0.00000000000    
     227    0.123019738021E-03  0.343720224919E-03   0.00000000000    
     228    0.175000000000E-03  0.343301270189E-03   0.00000000000    
     229    0.523537679745E-03  0.343119497890E-03   0.00000000000    
     230    0.573332494164E-03  0.343094294238E-03   0.00000000000    
     231    0.623260868166E-03  0.343086922240E-03   0.00000000000    
     232    0.673219981274E-03  0.343089436005E-03   0.00000000000    
     233    0.723269851674E-03  0.343162531187E-03   0.00000000000    
     234    0.774123003712E-03  0.343353822124E-03   0.00000000000    
     235    0.825000000000E-03  0.343301270189E-03   0.00000000000    
     236    0.877031316371E-03  0.343714931346E-03   0.00000000000    
     237    0.929180026310E-03  0.340364135870E-03   0.00000000000    
     238    0.473436887526E-03  0.343106916166E-03   0.00000000000    
     239    0.423307614638E-03  0.343090822763E-03   0.00000000000    
     240    0.373259362879E-03  0.342990027378E-03   0.00000000000    

   NODE        X                   Y                   Z
     241    0.324104647992E-03  0.342927437452E-03   0.00000000000    
     242    0.274742535629E-03  0.342654305603E-03   0.00000000000    
     243    0.225000000000E-03  0.343301270189E-03   0.00000000000    
     244    0.908007871916E-03  0.392021641639E-03   0.00000000000    
     245    0.912271355801E-03  0.449032266902E-03   0.00000000000    
     246    0.907443918871E-03  0.506511631210E-03   0.00000000000    
     247    0.849930451120E-03  0.513706145171E-03   0.00000000000    
     248    0.802299087437E-03  0.516049844188E-03   0.00000000000    
     249    0.754776885331E-03  0.514828764539E-03   0.00000000000    
     250    0.705924777552E-03  0.514394619736E-03   0.00000000000    
     251    0.656476273443E-03  0.514285781598E-03   0.00000000000    
     252    0.606664747941E-03  0.514251616986E-03   0.00000000000    
     253    0.556733157413E-03  0.514242135987E-03   0.00000000000    
     254    0.506792871251E-03  0.514244236919E-03   0.00000000000    
     255    0.456837394832E-03  0.514248273561E-03   0.00000000000    
     256    0.406706817779E-03  0.514231630677E-03   0.00000000000    
     257    0.355418072278E-03  0.514071242488E-03   0.00000000000    
     258    0.302333332910E-03  0.513687623052E-03   0.00000000000    
     259    0.248999999929E-03  0.513618536378E-03   0.00000000000    
     260    0.198362676725E-03  0.515826393267E-03   0.00000000000    

   NODE        X                   Y                   Z
     261    0.149935592632E-03  0.514066835284E-03   0.00000000000    
     262    0.935654436451E-04  0.507786611782E-03   0.00000000000    
     263    0.887468248360E-04  0.450222330046E-03   0.00000000000    
     264    0.922984544349E-04  0.392053403074E-03   0.00000000000    
     265    0.150000000000E-03  0.386602540378E-03   0.00000000000    
     266    0.201316030313E-03  0.387515486712E-03   0.00000000000    
     267    0.495840300297E-03  0.386085391254E-03   0.00000000000    
     268    0.545634613347E-03  0.386060314832E-03   0.00000000000    
     269    0.595501567767E-03  0.386046135025E-03   0.00000000000    
     270    0.645420365028E-03  0.386046969746E-03   0.00000000000    
     271    0.695397210585E-03  0.386112111470E-03   0.00000000000    
     272    0.746306273612E-03  0.386394264759E-03   0.00000000000    
     273    0.798191101207E-03  0.387279825688E-03   0.00000000000    
     274    0.850000000000E-03  0.386602540378E-03   0.00000000000    
     275    0.445671321691E-03  0.386064287627E-03   0.00000000000    
     276    0.395455380947E-03  0.385970567546E-03   0.00000000000    
     277    0.346104749069E-03  0.385811907136E-03   0.00000000000    
     278    0.298260469071E-03  0.384811275369E-03   0.00000000000    
     279    0.251090096712E-03  0.384885850606E-03   0.00000000000    
     280    0.871620724313E-03  0.426096937057E-03   0.00000000000    

   NODE        X                   Y                   Z
     281    0.864807197657E-03  0.468094786969E-03   0.00000000000    
     282    0.824534763030E-03  0.480950223715E-03   0.00000000000    
     283    0.783038283937E-03  0.472500715941E-03   0.00000000000    
     284    0.734673047323E-03  0.471533240959E-03   0.00000000000    
     285    0.685888500956E-03  0.471526728634E-03   0.00000000000    
     286    0.636137397265E-03  0.471501656502E-03   0.00000000000    
     287    0.586747251170E-03  0.471567310411E-03   0.00000000000    
     288    0.536940442389E-03  0.471584642376E-03   0.00000000000    
     289    0.487074916980E-03  0.471598868839E-03   0.00000000000    
     290    0.437048907026E-03  0.471594850606E-03   0.00000000000    
     291    0.386270350452E-03  0.471497731897E-03   0.00000000000    
     292    0.334999999805E-03  0.471339746077E-03   0.00000000000    
     293    0.275328863288E-03  0.464159312323E-03   0.00000000000    
     294    0.217427115888E-03  0.472745161159E-03   0.00000000000    
     295    0.175340347074E-03  0.481038925251E-03   0.00000000000    
     296    0.135806614047E-03  0.468547368495E-03   0.00000000000    
     297    0.128533533652E-03  0.426552963471E-03   0.00000000000    
     298    0.177150574159E-03  0.436036583521E-03   0.00000000000    
     299    0.232080406935E-03  0.429946123776E-03   0.00000000000    
     300    0.466790176617E-03  0.428883186663E-03   0.00000000000    

   NODE        X                   Y                   Z
     301    0.516612325385E-03  0.428861938099E-03   0.00000000000    
     302    0.566460024750E-03  0.428845941932E-03   0.00000000000    
     303    0.616252096508E-03  0.428829060624E-03   0.00000000000    
     304    0.666002731532E-03  0.428838273995E-03   0.00000000000    
     305    0.716920818852E-03  0.429013116996E-03   0.00000000000    
     306    0.768607678221E-03  0.429389873311E-03   0.00000000000    
     307    0.822971392624E-03  0.435844986151E-03   0.00000000000    
     308    0.416349357411E-03  0.428817031042E-03   0.00000000000    
     309    0.366086300084E-03  0.428731329456E-03   0.00000000000    
     310    0.317337962817E-03  0.428950993035E-03   0.00000000000    
     311    0.274819559764E-03  0.418550711022E-03   0.00000000000    
     312    0.968172544910E-03  0.332849536180E-03   0.00000000000    
     313    0.318274550903E-04  0.332849536180E-03   0.00000000000    
     314    0.328495361803E-04  0.568172544910E-03   0.00000000000    
     315    0.968172544910E-03  0.567150463820E-03   0.00000000000    


